song_id,song_title,artist,album,genre,release_date,duration,popularity,stream,language,explicit_content,label,composer,producer,collaboration
SP4477,Instead office.,Daniel Stanley,Most number.,Electronic,2020-11-29,261.0,1,19777878,English,No,Sony Music,Fred Montgomery,Tiffany Hall,
SP4478,Risk probably.,Ryan Jensen,Mother.,Electronic,2001-10-28,284.0,89,55853972,Korean,Yes,Indie,Matthew Lyons,Crystal Jones,
SP4479,Friend soon.,Jenna Hawkins,Color plant.,Reggae,2021-12-25,217.0,96,45933690,English,No,Warner Music,Justin Bowman,Jeremy Rubio,
SP4480,Kind party its.,Tamara Brown,Arrive century.,Folk,2014-08-23,284.0,84,93031794,English,Yes,Indie,Natalie Rodriguez,Heather Bradley,
SP4481,Style of single.,Elizabeth Davenport,Ball kind.,Jazz,2010-02-14,246.0,1,85138820,English,Yes,Atlantic Records,Mark Ramirez,Dr. Kathy Jackson DDS,Christopher Rhodes
SP4482,Five here.,Robert Campos,Moment sister.,R&B,2017-05-22,184.0,100,30802030,,No,Sony Music,Sally Smith,Pamela Cox,
SP4483,His argue believe.,Jodi Long,Lead.,Hip-Hop,2022-12-04,239.0,75,37359483,,No,Sony Music,Joshua Poole,Melanie Gonzalez,
SP4484,Deep design.,Kristin Mitchell,Could.,Hip-Hop,2014-03-18,235.0,32,70811363,Spanish,Yes,Sony Music,Nathan Powell,Sheena Perez,
SP4485,Product so.,Debbie Patterson,Of.,Electronic,2006-01-25,270.0,88,45998366,,No,Atlantic Records,Larry Martinez,Todd Lee,
SP4486,Physical key science.,Andrew Lindsey,Food responsibility.,Pop,2012-11-01,347.0,66,7211641,English,No,Atlantic Records,Tina Booth,Sherry Walker,
SP4487,Cultural development.,Jasmine Weeks,Example choice.,Folk,2017-09-08,276.0,6,38122527,Spanish,Yes,Universal Music,George Miller,Regina Parker,
SP4488,Top above thousand.,Stacey Kelly,Bag do.,Hip-Hop,2005-06-02,,38,81775739,English,Yes,Universal Music,Barbara Butler,David Reyes,
SP4489,Simply prevent student trip.,Stephanie Smith,Live.,Electronic,1998-07-12,228.0,86,58098336,French,No,Warner Music,Felicia Scott,Brian Williams,Brittany Jones
SP4490,Woman high story season.,Michael Cruz,Simply.,Electronic,2021-01-22,172.0,96,4744979,English,No,Warner Music,Todd Gross,Heather Reynolds,April Perez
SP4491,Area next test.,Jennifer Vasquez,Customer.,R&B,2024-02-19,282.0,25,61567457,English,Yes,Indie,Debra Moran,Eric Buchanan,
SP4492,Commercial.,Andrew Jones,When.,Hip-Hop,2014-06-15,235.0,61,27690141,French,No,Sony Music,Raymond Wilson,Richard Hunt,
SP4493,Reach five.,Trevor Wallace,Protect.,Hip-Hop,2006-03-31,231.0,49,49055792,English,Yes,Atlantic Records,Alexandra Paul,Sergio Davis,
SP4494,Well factor important.,Christopher Acosta PhD,Dog.,Pop,1996-06-16,,37,37732955,English,Yes,Def Jam,Anthony Brewer,Jennifer Sanders,
SP4495,Data rest practice.,Colton Smith,Sing one.,R&B,2012-11-03,241.0,2,94512531,English,Yes,Def Jam,Linda Harris,Peter Colon,
SP4496,Dinner again home main.,Bonnie Love,Act page.,Electronic,2005-12-03,255.0,44,1886175,German,Yes,Atlantic Records,Debra Graham,Melissa Avila,
SP4497,Consider option.,Barry Richmond,Arrive.,Electronic,2005-04-28,159.0,71,58588583,French,No,Universal Music,Scott Turner,Dr. Roberto Reid,
SP4498,There.,Katie Brooks,Reveal production.,Pop,2021-10-14,244.0,90,31696468,French,Yes,Atlantic Records,Cassandra Moore,Heather Beltran,
SP4499,Fly check blue expect.,Melissa James PhD,Eight moment.,Hip-Hop,1997-03-18,279.0,41,60217083,English,No,Universal Music,Carlos Frost,Peter Rodriguez,
SP4500,Assume.,Kelsey Jackson,Development important.,Folk,2006-12-08,155.0,66,79274339,English,Yes,Def Jam,Patricia Rodriguez,Jonathan Smith,Megan Vasquez
SP4501,Task church.,Jonathan Gonzalez,Smile.,Hip-Hop,2015-01-26,287.0,35,85725248,English,No,Sony Music,Kelly Hunt,Jeffery Mills,
SP4502,Thing car across.,Steve Stewart,Report garden.,Hip-Hop,2000-07-06,209.0,18,96615910,English,Yes,Atlantic Records,Sherry Walton,Howard Peters,
SP4503,Success that small.,Courtney Horn,Garden go.,Electronic,2007-11-05,205.0,96,8708322,English,No,Sony Music,Ashley Powers,Karen Gutierrez,
SP4504,Middle care.,Ashley Morse,Where.,Electronic,2012-06-17,,38,18764176,English,No,Def Jam,Rose Smith,Jasmine Peck,
SP4505,Benefit home.,Jeremy Daniels,Cold piece.,Hip-Hop,2017-06-06,282.0,99,73730414,English,No,Sony Music,Michelle Barber,Mary Suarez,
SP4506,Role as.,Bruce Hays,Deal.,Pop,2003-05-19,218.0,99,38479678,French,No,Atlantic Records,Hannah Blake,Jennifer Le,Jason Lamb
SP4507,Tv here out.,Samantha Silva,Doctor.,Electronic,2018-11-22,162.0,32,76472542,French,No,Universal Music,Amy Hawkins,Hannah Reed,Whitney Murphy
SP4508,Alone try.,Kristin Hall,Suffer.,Pop,2001-08-15,170.0,28,85934380,English,Yes,Warner Music,Craig Mathews,Christopher Davis,
SP4509,Idea tree unit.,Francisco Brown,Thus Mr.,Hip-Hop,2019-04-12,164.0,20,31125853,English,Yes,Universal Music,Julie Haynes,Timothy Flores,Rachel Hurst
SP4510,Discussion always.,Samantha Lee,Significant.,Hip-Hop,2006-04-28,299.0,41,95197641,English,No,Warner Music,Donald Blair,Elizabeth Koch,
SP4511,Between practice theory.,Catherine Watts,Figure.,Pop,2018-11-02,318.0,70,83990971,English,No,Universal Music,Michael Marshall,Heather Edwards,
SP4512,Read those hope.,Kevin Allen,Medical you.,Hip-Hop,2002-12-16,196.0,59,68411742,English,No,Indie,Peter Carney,James Weber,
SP4513,Small day music.,Jennifer Combs,Age.,Country,2017-12-18,130.0,88,19704640,Spanish,No,Indie,Joshua Morris,Elizabeth Adams MD,Michael Bush
SP4514,Official laugh sure.,David Logan,Hot stage.,Jazz,1996-07-23,213.0,72,4301962,English,Yes,Def Jam,Nicholas Carter,Justin Ward,
SP4515,Month know race.,Joshua Williams,Conference positive.,Electronic,2003-03-03,216.0,84,80722180,English,Yes,Indie,Lindsay Guerra,Christopher Edwards,Austin Mueller
SP4516,Story life each charge.,Andrew Brown,View.,Electronic,2018-05-11,286.0,18,38978290,English,Yes,Atlantic Records,Jeremy Andrade,Abigail Schroeder,
SP4517,Need show but computer.,Nancy Ellis,Throw.,Jazz,2023-07-27,244.0,100,47610185,English,No,Def Jam,Mrs. Kayla Johnson MD,Heather Mcpherson,James Nunez
SP4518,Thought position yeah.,Jeffery Copeland PhD,Up.,R&B,2013-10-15,,35,72564342,English,No,Atlantic Records,Lisa Hooper,Taylor Campos,Haley Morgan
SP4519,Purpose serious.,Evan Lozano,For.,Pop,2006-06-29,272.0,69,46674957,English,No,Universal Music,Jennifer Mathews,Kathryn Villanueva,Audrey Frank
SP4520,Middle physical floor.,Kenneth Garcia,War.,Country,2017-09-12,272.0,84,9961575,French,Yes,Sony Music,John Vang,Nathan Torres,
SP4521,Have soldier.,Stephanie Fisher,Ready.,Electronic,2015-07-05,,20,78462878,Italian,No,Sony Music,Seth Sullivan,Timothy Short,
SP4522,Candidate business.,James Garcia,Garden onto.,Pop,2021-02-19,190.0,59,60920290,English,No,Sony Music,Amanda Stewart,Tiffany Nguyen,
SP4523,Why send.,Phillip Bowen,These himself.,Pop,2022-03-28,329.0,95,65703776,French,Yes,Indie,Cody Rodriguez,Ashley Park,
SP4524,Group special contain.,Roy Lee,Never.,Country,2024-06-16,233.0,60,36961465,English,Yes,Warner Music,Jose Lucas,Emily Smith,
SP4525,Particular include.,Christine Jennings,Cause shake.,R&B,2010-06-10,258.0,29,68359961,English,Yes,Indie,Michael Walker,Jimmy Walker,
SP4526,Prepare understand hour.,Tammy Wilson,Prove.,Classical,2010-10-04,314.0,47,39345762,English,No,Warner Music,Martha Reeves,Troy Ruiz,
SP4527,Eye threat.,David Collins,Country.,Electronic,2000-04-11,308.0,76,38292900,Italian,Yes,Universal Music,Dominique Wood,Andrew Petersen,
SP4528,Believe former.,Richard Steele,Up.,Hip-Hop,2010-01-30,189.0,76,58506144,English,Yes,Warner Music,Christopher Patterson,John Perry,
SP4529,Everyone keep industry.,John Ryan,Investment.,Pop,1996-06-07,260.0,5,30184321,English,No,Warner Music,Jason Smith,William Graham,
SP4530,Surface win agency.,Hannah Carter,Some.,Pop,2011-04-16,354.0,32,82543131,Korean,Yes,Atlantic Records,Antonio Madden,Kimberly Mason,Walter Olsen
SP4531,Wrong test series.,Julian Ayers,Use listen.,Folk,2009-01-01,242.0,100,72052351,English,No,Sony Music,Dr. Victoria Richards,Amy Owens,
SP4532,Notice spring.,Rebekah Jordan,Wall collection.,Pop,2009-01-26,210.0,77,45779585,English,No,Universal Music,Dana Foster,Kayla Morales,Lisa Carlson MD
SP4533,Social why build.,William Mckinney,Successful according.,Electronic,2008-05-23,274.0,55,47705867,English,No,Indie,Sylvia Lopez,Justin Meadows,Patricia Boyd
SP4534,Instead.,Dustin Hernandez,Live participant.,Electronic,2002-11-08,249.0,55,65192491,English,No,Sony Music,Laura Robles,Lisa Moss,
SP4535,Four special.,Lindsay Lewis,Per.,Electronic,2015-04-26,232.0,51,99795241,Italian,No,Atlantic Records,Sarah Leon,Jose Wilson,Rachel Ramos
SP4536,Policy better.,Sabrina Allen,Population book.,Electronic,2015-03-22,281.0,33,8240714,English,Yes,Indie,Joshua Ruiz,David Garrett,
SP4537,Ball.,Timothy Mcclain,Relate.,Hip-Hop,2007-03-08,236.0,27,13031074,Spanish,Yes,Def Jam,Michael Johnson,Patrick Rice,
SP4538,Course term foot.,Rachel Maynard,Choose.,Hip-Hop,2023-09-18,254.0,36,16898252,English,Yes,Def Jam,Edward Lawrence,Daniel Hill,
SP4539,Wait animal.,Aaron Gomez,Design.,Country,2012-05-01,273.0,50,96083642,Italian,No,Atlantic Records,Cody Davis,Carly Mckinney,Mr. Peter Wolfe
SP4540,Best.,Laurie Schroeder,Industry director.,Pop,1999-03-17,136.0,7,72463883,English,Yes,Sony Music,Steven Bowman,Richard Ruiz,Heidi Hickman
SP4541,Must.,Shane Carter,Quality.,Hip-Hop,2014-08-06,207.0,41,3123001,English,Yes,Universal Music,Jeffrey Riley,Michelle Molina,Lisa Walker
SP4542,Month himself area.,Steven Butler,Effect contain.,Country,2011-05-31,218.0,53,46524757,English,No,Atlantic Records,Luis Gardner,Miss Robyn Lopez,
SP4543,Many response style brother.,Lisa Dyer,Source.,Pop,2020-05-27,213.0,98,97827213,English,No,Universal Music,Michael Reilly,Adam Figueroa,Monica Benitez
SP4544,Through course.,James Parker,My back.,Electronic,2019-06-03,231.0,42,50258438,English,Yes,Indie,Timothy Adams,John Huff,Jerome Orr
SP4545,Send country.,Kathryn Collins,Peace couple.,Hip-Hop,1996-10-08,174.0,45,27046902,English,No,Def Jam,Stephen Jackson,Jay Kane,
SP4546,Measure land.,Jessica Gray,Everybody.,Pop,1997-09-27,204.0,61,55158054,English,Yes,Warner Music,Heather Jones,Stephanie Parks,
SP4547,Current camera trouble.,Shawn Robinson,Able speech.,Country,2019-06-18,219.0,10,19543925,English,Yes,Indie,Nancy Jones,Tonya Robinson,
SP4548,Determine true.,Kathryn Freeman,Leg.,Pop,2008-01-01,322.0,15,66650818,English,No,Warner Music,Mark Cook,Christopher Parker,
SP4549,Than vote same.,Austin Hart,Tonight.,Folk,2022-04-09,244.0,49,44410836,English,Yes,Indie,Dana Sims,Melissa Mclean,Kelsey Woods
SP4550,Worry everyone book.,Matthew Rice,Build.,Pop,2022-10-17,263.0,60,60544979,Italian,No,Atlantic Records,John Nunez,Sarah Black,Joyce Jones
SP4551,Someone trip.,Paige Wells,Pull job.,Pop,2022-11-16,327.0,67,52972652,German,Yes,Indie,Ryan Ford,Emily Holmes DDS,
SP4552,Forward ball.,Crystal Washington,Interest relate.,Electronic,2006-03-29,240.0,33,73157608,Japanese,No,Atlantic Records,Gregory Scott,Ashley Acosta,
SP4553,Election discussion job.,Michael Barnett,Thank.,Hip-Hop,2022-07-27,208.0,74,83800417,Italian,No,Atlantic Records,Jenna Trujillo,Teresa Murphy,
SP4554,Program level.,Andrew Torres,Notice.,Hip-Hop,2022-12-10,200.0,8,91093050,English,Yes,Indie,William Pope DDS,Rachael Paul,
SP4555,Push change order.,Stephanie Howard,Bed contain.,Pop,2005-11-17,,4,12213217,Japanese,No,Def Jam,Anthony Collins,Victoria Boyd,
SP4556,Laugh structure.,Aaron Rice,Money ability.,Electronic,1997-08-25,234.0,100,28454972,English,Yes,Sony Music,Courtney Moore,Mark Johnson,
SP4557,Short.,Kathryn Smith,Her.,Pop,2006-03-20,230.0,21,27309555,English,No,Atlantic Records,Mary Cooper,Ashley Davis,Heather Carter
SP4558,Political imagine.,Sherri Collins,Four.,Electronic,2000-05-28,191.0,31,63260333,English,No,Sony Music,Chris Wright,Alexis Rivera,
SP4559,Thousand near.,Francis Gallagher,Necessary.,Hip-Hop,2011-09-03,167.0,3,15540844,Spanish,No,Universal Music,Kevin Miller,Sarah Sparks,
SP4560,Organization simple question.,Whitney Martin,Guess.,R&B,2021-10-28,236.0,14,77126997,German,No,Sony Music,Teresa Kirk,John Williams,Brittany Ramirez
SP4561,Less create here.,Michael Cantrell,Son one.,Electronic,2020-12-03,271.0,60,28952997,English,Yes,Universal Music,Bobby Stevens,Christopher Brown,
SP4562,Around such.,Karen Stewart,Us.,Electronic,2007-08-28,202.0,35,89063123,English,Yes,Universal Music,Cody Smith,Jennifer Johnson,
SP4563,Find news.,Joseph Mcdowell,Company.,Pop,1999-09-14,208.0,49,9387451,English,No,Sony Music,Matthew Williams,Jose Kim,Connor Hatfield
SP4564,Alone meet weight.,Catherine Le,Always military.,Pop,1995-09-18,367.0,65,68049529,Italian,Yes,Universal Music,John Wong,Heather Taylor,
SP4565,Pattern mission top.,Danielle Hess,Well.,Hip-Hop,2015-03-21,234.0,92,67561362,English,Yes,Universal Music,Janet Reynolds,Kayla Wade,Ian Reid
SP4566,Control keep.,Tracey Reed,Million area.,R&B,2007-07-14,,92,6915116,Italian,No,Sony Music,Amber Heath,Aaron Reese,
SP4567,Turn he.,Amanda Fisher,Always.,Folk,2023-12-10,237.0,8,22890504,English,Yes,Def Jam,Matthew Page,Pamela Graves,
SP4568,Throw system us.,Amy Mcintosh,Rest somebody.,Pop,2007-08-09,,96,71506689,Spanish,Yes,Atlantic Records,Rebecca Patel,Rebecca Ibarra,
SP4569,Offer.,Tracey Patton,Color.,Country,2024-07-28,,71,51258789,English,Yes,Atlantic Records,Chad Allen,Frank Taylor,
SP4570,Sometimes personal.,Jennifer Thompson,Card.,R&B,2003-11-23,,64,77637984,English,Yes,Sony Music,Timothy Mayer,Leslie Cook,
SP4571,Cell catch.,Joel Cortez,Task.,Hip-Hop,2023-02-11,275.0,49,30515182,English,Yes,Universal Music,Michael Haynes,Kristin Mcgee,
SP4572,People short kind.,Amanda Fischer,Good me.,Hip-Hop,2014-03-07,231.0,25,45765758,English,Yes,Def Jam,Todd Clark,James Thompson,
SP4573,Almost leg.,William Williams,Hit.,Pop,1999-06-02,243.0,59,95327696,English,No,Sony Music,April Johnson,Angela Anderson,Kevin Sanchez
SP4574,Move per ahead think.,Julia Santiago,Offer decide.,Electronic,1997-07-02,309.0,58,56012653,French,Yes,Universal Music,Linda Hill,Stacey Richardson,
SP4575,Price garden at.,Dr. Kimberly Evans DDS,Moment.,Classical,1994-12-12,234.0,12,86994022,English,No,Universal Music,Anthony Burns,Vincent Lamb,James Cox
SP4576,Husband.,Dawn Freeman,Whether serious.,Hip-Hop,2008-01-01,321.0,3,34638444,Spanish,Yes,Def Jam,Eric Anthony,Jason Vaughan,
SP4577,Reason watch night.,Patricia Bush,List buy.,Pop,2005-02-08,212.0,55,20637620,English,No,Atlantic Records,Travis Nolan,Keith Rodriguez,Amy Ward
SP4578,Begin note soldier.,Scott Mcknight,Country though.,Pop,2023-09-05,292.0,53,77850574,English,Yes,Indie,Madison Williams,Brianna Wilson,
SP4579,Middle positive.,Alexander Wiley,Fear certainly.,R&B,2007-07-12,330.0,53,86200007,English,No,Atlantic Records,David Norris,Erica Brandt,
SP4580,Process simple street blood.,Jimmy Villegas,Pretty.,Jazz,2014-02-04,261.0,59,87584985,Korean,Yes,Atlantic Records,Daniel Smith,Christian Frank,
SP4581,Both matter protect.,Benjamin Williams,Republican let.,Folk,2002-09-29,312.0,1,51360151,English,No,Warner Music,Samantha Wright,Adam Vazquez,Robert Tucker
SP4582,Receive could sort.,Lisa Phillips,East.,Electronic,2003-10-01,177.0,14,98970108,English,Yes,Indie,Katherine Foster,Thomas Santana,
SP4583,Road different girl.,Brittany Lee,Indeed.,Pop,2011-04-05,235.0,70,63975497,English,No,Indie,Susan Woods,John Maxwell,
SP4584,Look.,Patricia Mcdaniel,Only century.,Jazz,2014-06-28,241.0,20,62437883,English,No,Atlantic Records,Samantha Adams,Angel Bond,Dr. Brenda Dudley
SP4585,While full campaign.,Warren Jones,Receive.,Pop,2017-01-15,243.0,10,44373836,English,Yes,Warner Music,Joseph Thomas,Marco Allen,
SP4586,Develop case.,Michael Olson,Cell.,Electronic,2015-06-13,257.0,34,64311704,,Yes,Indie,Daniel Harrington,Gary Rangel,Trevor Fowler
SP4587,Attention hear offer.,Jeffrey Peterson,Rock us.,Electronic,2005-07-10,263.0,49,22883445,English,Yes,Atlantic Records,Kristin Bishop,Mario Francis,Kevin Baker
SP4588,Soldier tonight want.,Jaime Russell,Sign.,Pop,2016-09-13,332.0,29,25472028,Korean,Yes,Def Jam,Casey Freeman,Laura Henderson,
SP4589,Order.,Heather Lee,Free.,Pop,2010-06-19,169.0,55,41000772,French,Yes,Sony Music,Julie Diaz,Charles Arellano,Amanda Banks
SP4590,Guess sign knowledge.,Frank Hart,Government quite.,Classical,2011-04-01,243.0,66,54285527,Spanish,Yes,Sony Music,Shane Taylor,Adam Shah,
SP4591,Where officer.,Ruben Quinn,Cup she.,Folk,2009-04-10,265.0,84,49277529,English,Yes,Indie,Katelyn Thompson,Ryan Gilbert,
SP4592,To structure stock training.,Tracy Shannon,My service.,Electronic,2014-06-18,247.0,100,29361420,French,Yes,Universal Music,Carol Wilkinson,Melvin Mendoza,
SP4593,Plant free.,Robert Cook,Shoulder professor.,Hip-Hop,2014-04-22,226.0,67,64200960,English,No,Indie,Michael Wilson,Sharon Graham,
SP4594,Economy town evening.,Scott Dean,Wrong eat.,Electronic,1997-02-20,288.0,74,10816591,English,No,Indie,Corey Perez,Shawn White,
SP4595,Writer professional.,Carolyn Smith,Growth create.,Reggae,2003-01-15,298.0,28,99951462,English,No,Universal Music,Alejandro Bowen,Tyler Clark,
SP4596,Order provide think.,Martin Bauer,Activity.,Electronic,2005-07-23,292.0,35,27914750,Spanish,Yes,Atlantic Records,Robert Johnson,Randy Brown,Evan Lawrence
SP4597,World represent.,Trevor Perez,Piece message.,Electronic,1995-02-15,210.0,46,2327522,English,No,Warner Music,Tracy Wilcox,Paul Wilson,
SP4598,Indeed.,Gary Robinson,Score.,Hip-Hop,2016-12-31,,7,15040963,English,No,Warner Music,Christina Perkins,Leslie Sullivan,Joseph Ward
SP4599,Memory month from.,Erin Hill,Station story.,Hip-Hop,2000-05-18,265.0,27,63586240,English,No,Indie,Colin Turner,Sarah House,
SP4600,Machine at over.,Kristin Rangel,First amount.,Pop,2023-11-14,203.0,48,97457145,English,Yes,Universal Music,Christina Alvarez,James Nunez,
SP4601,Say effort.,Michael Melton,Born maybe.,Folk,2007-02-07,266.0,72,35811816,English,No,Warner Music,Travis Noble,Julie Carr,
SP4602,Responsibility hour feel.,Christopher Butler,Technology what.,Country,2006-10-12,,28,37029518,Japanese,Yes,Indie,Susan Kim,Kathy Murphy,
SP4603,Vote easy draw.,Sherry Boyd,Oil impact.,Hip-Hop,2022-05-01,254.0,36,53849862,English,Yes,Indie,Eric Collins,Loretta Perkins,Shawn Sanchez
SP4604,Few ready buy.,Rachel Wilson,Ahead.,Electronic,2014-09-29,269.0,62,37993966,English,No,Warner Music,Mario Phillips,Peter Miller,Robert Thomas
SP4605,Himself protect enough.,Jesus Pitts,Position yes.,Folk,2000-09-13,316.0,57,71421851,English,No,Sony Music,Tara Stephens,Carrie Walker PhD,
SP4606,Turn lead.,Jasmine Pratt,Government.,Pop,2022-09-30,,57,1576088,English,Yes,Indie,Devon Rodriguez,Nicholas Gilbert,
SP4607,Unit product.,Sarah Rojas,May.,Hip-Hop,1997-04-02,202.0,27,62954414,English,No,Sony Music,Rickey Bailey,Kimberly Griffith,Jill Sims
SP4608,Final some it.,Debra Harris,Down Republican.,Electronic,2005-03-09,205.0,30,31447811,English,Yes,Sony Music,Joshua Kane,Paul Miles,
SP4609,Official skill.,Tracy Cochran,Course these.,Hip-Hop,2011-07-15,243.0,77,47763712,English,Yes,Atlantic Records,James Miller,Monica Thornton,
SP4610,Television condition.,Daniel Moreno,Local factor.,Electronic,2000-08-20,256.0,73,56092609,Spanish,No,Sony Music,Cindy Cook,Stephanie Johnson,Larry Robertson
SP4611,Of summer.,Sherri Jones,Good window.,Electronic,2024-01-29,218.0,64,69435605,English,No,Warner Music,Aaron Bates,Russell Morton,
SP4612,We may.,Jennifer Wallace,Story focus.,Classical,2011-01-10,275.0,41,3464749,English,Yes,Sony Music,Brett Stephens DDS,Daniel Brewer,
SP4613,Community.,Johnathan Chen,Figure major.,Hip-Hop,2023-03-02,293.0,23,18910385,English,Yes,Sony Music,Christina Mcintyre,Alexander Newman,
SP4614,Better thought.,Megan Freeman,Office.,Classical,2009-10-22,,79,90514843,English,Yes,Atlantic Records,Tyler Kelly,Christine Smith,Brian Goodman
SP4615,Sell think require.,Anthony Daniels,Lose practice.,Electronic,1997-06-09,325.0,8,43980785,Korean,Yes,Atlantic Records,Kevin Farrell,Michael Hutchinson,
SP4616,Teacher effect.,David Berry,Data leg.,Electronic,2002-09-28,237.0,18,49982194,English,No,Atlantic Records,Jason Mata,Cynthia Oneal,Sandra Woods
SP4617,Upon car detail gun.,Mr. Tim Hines MD,Range company.,Pop,2009-05-30,329.0,15,33053218,English,Yes,Indie,David Gates,Daniel Johnson,
SP4618,Career popular sing.,Kathryn Summers,Matter.,Hip-Hop,2013-11-26,264.0,62,94474000,English,Yes,Def Jam,Terry Henderson,Wendy Christian,Jennifer Horn
SP4619,Chance little.,Anthony Petersen,Side charge.,Pop,2019-12-24,324.0,99,6020330,English,Yes,Sony Music,Jennifer Levine,Andrew Hardin MD,
SP4620,Turn fill window.,Derek Patton,Century.,Pop,2007-12-15,273.0,59,7520111,French,No,Def Jam,Brandi Holt,Michael Castillo,
